Iteration,Buffer_Size,Total_Loss,Policy_Loss,Value_Loss,New_Champion
576,4302,2.9677,2.6948,0.2729,False
577,8817,3.0759,2.6970,0.3789,False
578,13388,3.1903,2.6963,0.4940,True
579,17622,2.9921,2.6958,0.2964,False
580,21905,3.0811,2.6998,0.3814,False
579,4227,2.9435,2.7004,0.2431,False
580,8391,3.0422,2.7040,0.3382,True
581,12787,2.9607,2.7007,0.2600,False
582,17278,3.0443,2.7007,0.3436,False
583,21531,3.1294,2.7022,0.4272,False
584,25902,3.2033,2.7015,0.5017,False
585,30074,3.2597,2.7016,0.5581,False
586,34314,3.3206,2.7039,0.6166,False
587,38649,3.3611,2.7014,0.6597,False
588,43016,3.4080,2.7023,0.7057,True
589,47372,3.1546,2.7014,0.4531,False
590,51564,3.2078,2.7019,0.5059,True
591,55942,3.1257,2.7028,0.4229,True
592,60252,3.0888,2.7033,0.3856,False
592,4358,2.8889,2.6927,0.1962,False
593,8757,2.9871,2.6993,0.2878,False
594,12868,3.0727,2.7005,0.3722,False
595,16972,3.1695,2.7038,0.4657,False
596,21239,3.2235,2.7039,0.5196,True
597,25476,3.0188,2.7043,0.3145,True
598,29930,3.0026,2.7030,0.2997,True
599,34176,3.0018,2.7044,0.2974,False
600,38455,3.0752,2.7059,0.3692,False
599,11572,2.8572,2.6955,0.1616,True
600,23115,2.8608,2.6979,0.1629,False
601,34506,2.9279,2.7009,0.2271,True
602,45895,2.8959,2.7018,0.1941,False
603,57598,2.9558,2.7018,0.2540,False
604,68960,3.0077,2.7027,0.3050,False
605,80514,3.0537,2.7031,0.3506,True
606,91934,2.9494,2.7044,0.2451,False
607,103319,2.9979,2.7053,0.2926,False
608,114621,3.0429,2.7061,0.3368,False
1,20198,2.4095,2.1428,0.2667,False
2,39769,2.9177,2.5409,0.3768,False
3,59979,3.0926,2.6454,0.4473,False
4,79838,3.2474,2.7045,0.5429,False
5,99437,3.3322,2.7257,0.6065,False
1,20116,3.3644,2.7608,0.6036,False
2,40641,3.7763,2.8205,0.9557,False
3,60526,3.8289,2.8215,1.0075,False
4,80470,3.8046,2.8112,0.9934,False
5,100586,3.8505,2.8178,1.0326,False
1058,19467,2.9861,2.6163,0.3698,False
1059,39334,3.2338,2.7019,0.5319,True
1060,58676,3.0845,2.6651,0.4195,False
1061,78077,3.2043,2.6839,0.5204,False
1062,98166,3.3159,2.6988,0.6171,False
1063,117855,3.3920,2.7034,0.6886,False
1064,137083,3.4466,2.7074,0.7392,False
1065,156422,3.4871,2.7095,0.7777,False
1066,175683,3.5285,2.7142,0.8144,False
1067,195278,3.5487,2.7129,0.8358,True
1068,214966,3.4123,2.7122,0.7001,False
1069,234269,3.4437,2.7139,0.7298,False
1070,253434,3.4653,2.7163,0.7490,False
1071,272699,3.4898,2.7163,0.7735,False
1072,292539,3.5157,2.7182,0.7975,False
1073,311581,3.5327,2.7195,0.8132,False
1074,331224,3.5530,2.7199,0.8332,True
1075,350473,3.4802,2.7179,0.7623,False
1076,370460,3.5058,2.7201,0.7857,True
1077,389897,3.4602,2.7194,0.7408,False
1078,409781,3.4828,2.7199,0.7629,False
1079,429284,3.4921,2.7201,0.7720,False
1080,448647,3.5059,2.7205,0.7853,False
1081,467715,3.5142,2.7200,0.7942,False
1082,487353,3.5292,2.7206,0.8087,False
1083,500000,3.5442,2.7233,0.8209,False
1084,500000,3.5617,2.7226,0.8392,True
1085,500000,3.5374,2.7243,0.8131,False
1086,500000,3.5489,2.7234,0.8256,False
1087,500000,3.5565,2.7247,0.8318,False
1088,500000,3.5730,2.7255,0.8475,True
1089,500000,3.5333,2.7245,0.8089,True
1090,500000,3.5122,2.7251,0.7871,False
1091,500000,3.5205,2.7238,0.7967,True
1092,500000,3.5027,2.7239,0.7788,False
1093,500000,3.5103,2.7250,0.7853,False
1094,500000,3.5248,2.7247,0.8000,False
1095,500000,3.5394,2.7255,0.8139,False
1096,500000,3.5469,2.7252,0.8216,False
1097,500000,3.5576,2.7259,0.8317,False
1098,500000,3.5707,2.7250,0.8458,False
1099,500000,3.5806,2.7262,0.8544,False
1100,500000,3.5920,2.7266,0.8654,False
1092,19383,2.1241,1.9729,0.1512,False
1093,38097,2.5148,2.3184,0.1964,False
1094,57072,2.7881,2.5324,0.2556,False
1095,76362,2.9097,2.6088,0.3009,False
1096,95819,2.9969,2.6485,0.3484,False
1092,19206,2.1263,1.9692,0.1571,False
1093,38366,2.5205,2.3209,0.1995,False
1094,57485,2.7857,2.5288,0.2569,False
1095,76270,2.9141,2.6079,0.3062,True
1096,94678,2.5971,2.3899,0.2071,False
1097,113148,2.7093,2.4580,0.2513,False
1098,131269,2.8035,2.5059,0.2976,False
1099,149891,2.8828,2.5412,0.3416,False
1100,168576,2.9480,2.5682,0.3799,True
1101,186621,2.7967,2.5218,0.2748,True
1102,205010,2.7792,2.5079,0.2714,False
1103,223015,2.8400,2.5305,0.3095,False
1104,241426,2.8957,2.5482,0.3475,False
1105,259925,2.9457,2.5631,0.3826,False
1106,278188,2.9935,2.5772,0.4163,True
1107,296773,2.9141,2.5743,0.3398,True
1108,315037,2.9042,2.5766,0.3276,False
1109,333425,2.9483,2.5866,0.3617,True
1110,351636,2.9338,2.5902,0.3436,False
1111,369553,2.9762,2.6006,0.3757,False
1112,387613,3.0142,2.6086,0.4056,False
1113,405570,3.0469,2.6161,0.4308,False
1114,424142,3.0775,2.6213,0.4563,True
1115,442453,3.0311,2.6265,0.4046,False
1116,460636,3.0619,2.6318,0.4301,False
1117,479042,3.0904,2.6367,0.4537,False
1118,497123,3.1133,2.6399,0.4734,False
1119,500000,3.1430,2.6455,0.4975,False
1120,500000,3.1701,2.6508,0.5193,False
1121,500000,3.1964,2.6557,0.5407,False
1122,500000,3.2240,2.6604,0.5636,False
1123,500000,3.2468,2.6653,0.5815,False
1124,500000,3.2694,2.6687,0.6007,False
1125,500000,3.2908,2.6726,0.6182,False
1126,500000,3.3096,2.6767,0.6329,False
1127,500000,3.3276,2.6799,0.6477,False
1128,500000,3.3452,2.6834,0.6617,True
1129,500000,3.1847,2.6798,0.5050,True
1130,500000,3.1313,2.6788,0.4526,False
1131,500000,3.1507,2.6809,0.4698,False
1132,500000,3.1694,2.6826,0.4868,True
1133,500000,3.1194,2.6815,0.4379,False
1134,500000,3.1401,2.6828,0.4573,False
1135,500000,3.1608,2.6849,0.4759,False
1136,500000,3.1799,2.6863,0.4936,True
1137,500000,3.1230,2.6835,0.4395,False
1138,500000,3.1439,2.6856,0.4583,True
1139,500000,3.1042,2.6836,0.4206,True
1140,500000,3.0846,2.6822,0.4024,True
1141,500000,3.0733,2.6811,0.3922,False
1142,500000,3.0957,2.6824,0.4133,False
1143,500000,3.1193,2.6843,0.4350,False
1144,500000,3.1397,2.6861,0.4536,False
1145,500000,3.1628,2.6879,0.4749,False
1146,500000,3.1837,2.6891,0.4945,True
1147,500000,3.1159,2.6862,0.4297,False
1148,500000,3.1387,2.6879,0.4508,False
1149,500000,3.1614,2.6894,0.4720,False
1150,500000,3.1831,2.6909,0.4921,False
1151,500000,3.1990,2.6922,0.5068,False
1152,500000,3.2199,2.6934,0.5265,False
1153,500000,3.2383,2.6954,0.5429,False
1154,500000,3.2577,2.6970,0.5607,False
1155,500000,3.2741,2.6983,0.5758,True
1156,500000,3.1572,2.6927,0.4645,False
1157,500000,3.1777,2.6938,0.4839,False
1158,500000,3.1976,2.6953,0.5023,False
1159,500000,3.2155,2.6964,0.5191,True
1160,500000,3.1394,2.6916,0.4478,False
1161,500000,3.1620,2.6935,0.4685,False
1162,500000,3.1796,2.6944,0.4852,False
1163,500000,3.1978,2.6960,0.5019,False
1164,500000,3.2140,2.6969,0.5171,False
1165,500000,3.2322,2.6982,0.5340,True
1166,500000,3.1465,2.6932,0.4532,False
1167,500000,3.1663,2.6943,0.4720,False
1168,500000,3.1814,2.6955,0.4859,False
1169,500000,3.2005,2.6966,0.5039,False
1170,500000,3.2162,2.6971,0.5191,False
1171,500000,3.2348,2.6989,0.5359,False
1172,500000,3.2522,2.6999,0.5524,False
1173,500000,3.2652,2.7010,0.5642,True
1174,500000,3.1587,2.6946,0.4640,False
1175,500000,3.1756,2.6957,0.4799,False
1176,500000,3.1942,2.6974,0.4969,True
1177,500000,3.1310,2.6925,0.4385,False
1178,500000,3.1502,2.6938,0.4564,False
1179,500000,3.1695,2.6951,0.4744,True
1180,500000,3.1200,2.6920,0.4281,False
1181,500000,3.1389,2.6920,0.4469,False
1182,500000,3.1580,2.6934,0.4646,False
1183,500000,3.1761,2.6947,0.4814,False
1184,500000,3.1953,2.6958,0.4996,False
1185,500000,3.2134,2.6971,0.5163,False
1186,500000,3.2315,2.6979,0.5336,False
1187,500000,3.2479,2.6992,0.5487,False
1188,500000,3.2644,2.7001,0.5643,False
1189,500000,3.2811,2.7017,0.5795,True
1190,500000,3.1623,2.6951,0.4672,False
1191,500000,3.1809,2.6964,0.4845,False
1192,500000,3.1928,2.6964,0.4964,False
1193,500000,3.2108,2.6973,0.5135,False
1194,500000,3.2261,2.6980,0.5281,True
1195,500000,3.1432,2.6926,0.4506,False
1196,500000,3.1620,2.6940,0.4680,False
1197,500000,3.1829,2.6945,0.4883,False
1198,500000,3.1997,2.6959,0.5038,False
1199,500000,3.2165,2.6967,0.5198,False
1200,500000,3.2341,2.6977,0.5364,True
1201,500000,3.1466,2.6931,0.4534,False
1202,500000,3.1648,2.6944,0.4704,False
1203,500000,3.1824,2.6952,0.4872,False
1204,500000,3.2022,2.6960,0.5062,True
1205,500000,3.1348,2.6924,0.4424,True
1206,500000,3.1023,2.6893,0.4130,True
1207,500000,3.0861,2.6874,0.3987,False
1208,500000,3.1071,2.6886,0.4185,False
1209,500000,3.1285,2.6897,0.4388,False
1210,500000,3.1482,2.6900,0.4582,False
1211,500000,3.1693,2.6922,0.4771,False
1212,500000,3.1887,2.6930,0.4956,False
1213,500000,3.2083,2.6935,0.5148,True
1214,500000,3.1274,2.6888,0.4386,False
1215,500000,3.1506,2.6906,0.4600,True
1216,500000,3.1074,2.6871,0.4204,True
1217,500000,3.0855,2.6847,0.4008,False
1218,500000,3.1081,2.6864,0.4217,False
1219,500000,3.1318,2.6879,0.4439,False
1220,500000,3.1526,2.6894,0.4633,False
1221,500000,3.1727,2.6903,0.4824,False
1222,500000,3.1934,2.6916,0.5018,False
1223,500000,3.2119,2.6926,0.5193,False
1224,500000,3.2327,2.6944,0.5383,False
1225,500000,3.2500,2.6957,0.5543,False
1226,500000,3.2692,2.6972,0.5721,False
1227,500000,3.2868,2.6979,0.5888,False
1228,500000,3.3065,2.6994,0.6070,False
1229,500000,3.3222,2.7010,0.6211,False
1230,500000,3.3398,2.7029,0.6370,True
1231,500000,3.1836,2.6949,0.4887,False
1232,500000,3.2039,2.6969,0.5070,False
1233,500000,3.2194,2.6976,0.5218,False
1234,500000,3.2380,2.6986,0.5394,False
1235,500000,3.2507,2.6997,0.5510,False
1236,500000,3.2678,2.7009,0.5669,False
1237,500000,3.2845,2.7023,0.5822,False
1238,500000,3.2990,2.7035,0.5955,False
1239,500000,3.3127,2.7047,0.6080,False
1240,500000,3.3271,2.7052,0.6219,False
1241,500000,3.3424,2.7068,0.6355,False
1242,500000,3.3520,2.7077,0.6443,False
1243,500000,3.3682,2.7090,0.6592,False
1244,500000,3.3747,2.7101,0.6646,True
1245,500000,3.2008,2.7013,0.4995,False
1246,500000,3.2146,2.7021,0.5125,False
1247,500000,3.2281,2.7025,0.5256,False
1248,500000,3.2433,2.7034,0.5399,False
1249,500000,3.2569,2.7038,0.5531,False
1250,500000,3.2677,2.7046,0.5631,False
1251,500000,3.2825,2.7055,0.5770,False
1252,500000,3.2946,2.7064,0.5882,False
1253,500000,3.3052,2.7068,0.5984,True
1254,500000,3.1775,2.6992,0.4783,False
1255,500000,3.1913,2.6998,0.4915,False
1256,500000,3.2083,2.7008,0.5076,False
1257,500000,3.2233,2.7014,0.5219,False
1258,500000,3.2370,2.7025,0.5344,False
1259,500000,3.2520,2.7032,0.5487,False
1260,500000,3.2655,2.7040,0.5616,False
1261,500000,3.2814,2.7050,0.5764,False
1262,500000,3.2907,2.7053,0.5854,False
1263,500000,3.3059,2.7062,0.5997,False
1264,500000,3.3191,2.7071,0.6119,False
1265,500000,3.3312,2.7082,0.6230,False
1266,500000,3.3439,2.7087,0.6352,False
1267,500000,3.3566,2.7101,0.6465,True
1268,500000,3.1954,2.7008,0.4947,True
1269,500000,3.1357,2.6957,0.4400,True
1270,500000,3.1045,2.6918,0.4127,False
1271,500000,3.1246,2.6931,0.4315,False
1272,500000,3.1422,2.6938,0.4484,True
1273,500000,3.1012,2.6907,0.4105,True
1274,500000,3.0835,2.6875,0.3960,False
1275,500000,3.1030,2.6891,0.4140,False
1276,500000,3.1237,2.6891,0.4347,False
1277,500000,3.1420,2.6908,0.4513,False
1278,500000,3.1641,2.6923,0.4719,False
1279,500000,3.1851,2.6934,0.4917,True
1280,500000,3.1158,2.6891,0.4266,True
1281,500000,3.0917,2.6865,0.4052,False
1282,500000,3.1127,2.6880,0.4247,True
1283,500000,3.0876,2.6858,0.4018,True
1284,500000,3.0718,2.6836,0.3883,False
1285,500000,3.0960,2.6853,0.4107,False
1286,500000,3.1165,2.6859,0.4307,False
1287,500000,3.1398,2.6879,0.4519,False
1288,500000,3.1633,2.6895,0.4738,False
1289,500000,3.1805,2.6900,0.4904,False
1290,500000,3.2028,2.6923,0.5104,True
1291,500000,3.1242,2.6880,0.4362,False
1292,500000,3.1404,2.6883,0.4520,False
1293,500000,3.1615,2.6896,0.4720,True
1294,500000,3.1089,2.6853,0.4236,False
1295,500000,3.1317,2.6870,0.4447,False
1296,500000,3.1540,2.6886,0.4654,False
1297,500000,3.1779,2.6893,0.4885,True
1298,500000,3.1154,2.6858,0.4296,False
1299,500000,3.1380,2.6867,0.4514,True
1300,500000,3.0998,2.6841,0.4156,False
1301,500000,3.1221,2.6855,0.4365,False
1302,500000,3.1428,2.6873,0.4555,False
1303,500000,3.1625,2.6879,0.4746,True
1304,500000,3.1076,2.6847,0.4229,False
1305,500000,3.1312,2.6865,0.4447,False
1306,500000,3.1510,2.6875,0.4635,True
1307,500000,3.1031,2.6843,0.4188,True
1308,500000,3.0803,2.6821,0.3982,False
1309,500000,3.1047,2.6838,0.4210,True
1310,500000,3.0796,2.6821,0.3975,False
1311,500000,3.1037,2.6825,0.4212,False
1312,500000,3.1241,2.6840,0.4401,True
1313,500000,3.0883,2.6818,0.4066,False
1314,500000,3.1115,2.6829,0.4286,False
1315,500000,3.1337,2.6844,0.4493,False
1316,500000,3.1561,2.6858,0.4703,False
1317,500000,3.1795,2.6870,0.4925,False
1318,500000,3.1989,2.6885,0.5104,False
1319,500000,3.2203,2.6898,0.5305,False
1320,500000,3.2402,2.6912,0.5490,False
1321,500000,3.2596,2.6929,0.5667,True
1322,500000,3.1491,2.6873,0.4618,False
1323,500000,3.1721,2.6889,0.4832,False
1324,500000,3.1916,2.6910,0.5006,False
1325,500000,3.2113,2.6922,0.5191,False
1326,500000,3.2291,2.6930,0.5361,False
1327,500000,3.2486,2.6949,0.5537,False
1328,500000,3.2645,2.6953,0.5693,False
1329,500000,3.2842,2.6971,0.5871,True
1330,500000,3.1649,2.6904,0.4745,False
1331,500000,3.1876,2.6927,0.4949,False
1332,500000,3.2048,2.6932,0.5116,False
1333,500000,3.2219,2.6944,0.5275,False
1334,500000,3.2392,2.6958,0.5434,False
1335,500000,3.2559,2.6970,0.5589,False
1336,500000,3.2708,2.6980,0.5728,True
1337,500000,3.1609,2.6923,0.4686,False
1338,500000,3.1808,2.6936,0.4872,False
1339,500000,3.1958,2.6944,0.5014,False
1340,500000,3.2156,2.6950,0.5206,False
1341,500000,3.2314,2.6967,0.5347,False
1342,500000,3.2468,2.6972,0.5495,False
1343,500000,3.2607,2.6978,0.5628,False
1344,500000,3.2772,2.6998,0.5773,False
1345,500000,3.2910,2.7001,0.5909,False
1346,500000,3.3061,2.7014,0.6047,False
1347,500000,3.3194,2.7023,0.6172,True
1348,500000,3.1802,2.6948,0.4854,False
1349,500000,3.1979,2.6960,0.5020,True
1350,500000,3.1309,2.6908,0.4401,False
1351,500000,3.1490,2.6915,0.4575,False
1352,500000,3.1668,2.6929,0.4739,False
1353,500000,3.1851,2.6937,0.4913,True
1354,500000,3.1217,2.6888,0.4328,False
1355,500000,3.1405,2.6896,0.4510,False
1356,500000,3.1603,2.6915,0.4688,True
1357,500000,3.1087,2.6873,0.4214,False
1358,500000,3.1278,2.6878,0.4400,False
1359,500000,3.1474,2.6893,0.4581,False
1360,500000,3.1670,2.6906,0.4764,False
1361,500000,3.1861,2.6917,0.4944,False
1362,500000,3.2021,2.6927,0.5093,True
1363,500000,3.1253,2.6878,0.4374,False
1364,500000,3.1450,2.6886,0.4563,False
1365,500000,3.1671,2.6904,0.4767,False
1366,500000,3.1843,2.6913,0.4930,False
1367,500000,3.2028,2.6924,0.5103,False
1368,500000,3.2216,2.6936,0.5280,False
1369,500000,3.2377,2.6944,0.5433,False
1370,500000,3.2555,2.6957,0.5598,False
1371,500000,3.2703,2.6971,0.5732,False
1372,500000,3.2885,2.6982,0.5903,False
1373,500000,3.3047,2.6988,0.6059,False
1374,500000,3.3195,2.7004,0.6192,False
1375,500000,3.3364,2.7016,0.6348,False
1376,500000,3.3516,2.7030,0.6486,True
1377,500000,3.1970,2.6955,0.5014,False
1378,500000,3.2129,2.6957,0.5172,False
1379,500000,3.2289,2.6969,0.5320,False
1380,500000,3.2456,2.6983,0.5473,False
1381,500000,3.2606,2.6993,0.5613,True
1382,500000,3.1647,2.6934,0.4713,False
1383,500000,3.1831,2.6948,0.4883,False
1384,500000,3.1977,2.6956,0.5021,False
1385,500000,3.2145,2.6967,0.5177,False
1386,500000,3.2305,2.6978,0.5327,False
1387,500000,3.2480,2.6994,0.5486,False
1388,500000,3.2598,2.6995,0.5603,False
1389,500000,3.2753,2.7007,0.5746,False
1390,500000,3.2886,2.7014,0.5872,False
1391,500000,3.3020,2.7023,0.5997,False
1392,500000,3.3159,2.7025,0.6134,False
1393,500000,3.3291,2.7032,0.6259,False
1394,500000,3.3410,2.7045,0.6365,False
1395,500000,3.3536,2.7047,0.6489,False
1396,500000,3.3645,2.7059,0.6586,False
1397,500000,3.3760,2.7074,0.6686,False
1398,500000,3.3882,2.7077,0.6805,False
1399,500000,3.4014,2.7091,0.6923,False
1400,500000,3.4117,2.7101,0.7016,False
1401,500000,3.4219,2.7115,0.7104,False
1402,500000,3.4337,2.7127,0.7210,False
1403,500000,3.4416,2.7134,0.7282,False
1404,500000,3.4554,2.7148,0.7407,False
1405,500000,3.4662,2.7160,0.7502,False
1406,500000,3.4732,2.7166,0.7566,False
1407,500000,3.4847,2.7182,0.7665,False
1408,500000,3.4966,2.7191,0.7774,False
1409,500000,3.5053,2.7203,0.7850,True
1410,500000,3.2697,2.7079,0.5618,True
1411,500000,3.1743,2.6997,0.4746,False
1412,500000,3.1899,2.7006,0.4893,False
1413,500000,3.2043,2.7011,0.5031,False
1414,500000,3.2170,2.7017,0.5153,False
1415,500000,3.2310,2.7028,0.5281,False
1416,500000,3.2433,2.7030,0.5402,True
1417,500000,3.1534,2.6961,0.4573,True
1418,500000,3.1135,2.6917,0.4218,False
1419,500000,3.1315,2.6923,0.4393,False
1420,500000,3.1490,2.6927,0.4563,False
1421,500000,3.1677,2.6942,0.4735,True
1422,500000,3.1154,2.6894,0.4260,False
1423,500000,3.1353,2.6909,0.4444,False
1424,500000,3.1526,2.6912,0.4614,True
1425,500000,3.1088,2.6878,0.4210,False
1426,500000,3.1293,2.6888,0.4405,False
1427,500000,3.1477,2.6906,0.4571,False
1428,500000,3.1691,2.6911,0.4780,False
1429,500000,3.1861,2.6920,0.4941,False
1430,500000,3.2047,2.6933,0.5114,False
1431,500000,3.2238,2.6944,0.5294,False
1432,500000,3.2382,2.6949,0.5434,False
1433,500000,3.2570,2.6969,0.5601,False
1434,500000,3.2760,2.6976,0.5784,False
1435,500000,3.2919,2.6991,0.5928,False
1436,500000,3.3084,2.6998,0.6086,False
1437,500000,3.3255,2.7012,0.6243,False
1438,500000,3.3418,2.7027,0.6391,True
1439,500000,3.1908,2.6944,0.4964,True
1440,500000,3.1365,2.6900,0.4465,False
1441,500000,3.1569,2.6911,0.4657,True
1442,500000,3.1147,2.6868,0.4279,False
1443,500000,3.1343,2.6880,0.4462,False
1444,500000,3.1536,2.6895,0.4641,False
1445,500000,3.1736,2.6908,0.4828,False
1446,500000,3.1928,2.6923,0.5005,True
1447,500000,3.1264,2.6867,0.4398,False
1448,500000,3.1487,2.6889,0.4598,False
1449,500000,3.1656,2.6901,0.4755,False
1450,500000,3.1862,2.6907,0.4955,False
1451,500000,3.2054,2.6927,0.5127,False
1452,500000,3.2222,2.6932,0.5290,True
1453,500000,3.1414,2.6876,0.4538,False
1454,500000,3.1616,2.6895,0.4721,False
1455,500000,3.1786,2.6903,0.4883,False
1456,500000,3.1980,2.6917,0.5062,False
1457,500000,3.2154,2.6925,0.5229,False
1458,500000,3.2311,2.6938,0.5373,False
1459,500000,3.2483,2.6948,0.5535,False
1460,500000,3.2638,2.6957,0.5681,False
1461,500000,3.2782,2.6970,0.5812,True
1462,500000,3.1689,2.6910,0.4779,False
1463,500000,3.1864,2.6914,0.4949,True
1464,500000,3.1309,2.6869,0.4439,False
1465,500000,3.1491,2.6881,0.4610,False
1466,500000,3.1668,2.6890,0.4777,True
1467,500000,3.1193,2.6855,0.4339,False
1468,500000,3.1371,2.6866,0.4506,False
1469,500000,3.1554,2.6877,0.4676,False
1470,500000,3.1737,2.6880,0.4857,False
1471,500000,3.1915,2.6898,0.5017,False
1472,500000,3.2089,2.6907,0.5182,False
1473,500000,3.2249,2.6917,0.5332,True
1474,500000,3.1415,2.6862,0.4553,False
1475,500000,3.1610,2.6877,0.4733,True
1476,500000,3.1126,2.6838,0.4288,False
1477,500000,3.1321,2.6849,0.4472,False
1478,500000,3.1539,2.6864,0.4676,False
1479,500000,3.1691,2.6869,0.4822,True
1480,500000,3.1147,2.6829,0.4318,False
1481,500000,3.1335,2.6838,0.4497,False
1482,500000,3.1566,2.6858,0.4708,False
1483,500000,3.1749,2.6866,0.4883,False
1484,500000,3.1922,2.6874,0.5048,False
1485,500000,3.2107,2.6887,0.5220,False
1486,500000,3.2285,2.6896,0.5389,False
1487,500000,3.2457,2.6911,0.5546,False
1488,500000,3.2621,2.6919,0.5702,False
1489,500000,3.2797,2.6933,0.5863,False
1490,500000,3.2981,2.6947,0.6034,False
1491,500000,3.3105,2.6956,0.6149,False
1480,17107,2.0624,1.9048,0.1576,False
1481,34426,2.3720,2.1861,0.1860,False
1482,51544,2.6331,2.4097,0.2234,False
1483,68775,2.7928,2.5309,0.2619,False
1484,86147,2.8913,2.5920,0.2994,False
1485,103361,2.9608,2.6275,0.3333,False
1486,120672,3.0204,2.6507,0.3697,False
1487,137983,3.0711,2.6673,0.4038,False
1488,154972,3.1073,2.6751,0.4321,False
1489,172025,3.1476,2.6828,0.4648,False
1490,189225,3.1805,2.6895,0.4910,False
1491,206425,3.2165,2.6944,0.5220,False
1492,223943,3.2398,2.6976,0.5421,True
1493,241399,2.9861,2.6526,0.3335,False
1494,258546,3.0191,2.6594,0.3596,True
1495,275208,2.9540,2.6378,0.3162,False
1496,292315,2.9905,2.6447,0.3457,False
1497,309254,3.0221,2.6501,0.3720,False
1498,326332,3.0488,2.6548,0.3940,False
1499,343356,3.0802,2.6602,0.4200,True
1500,360473,3.0114,2.6517,0.3597,False
1501,377466,3.0425,2.6555,0.3870,True
1502,394701,3.0176,2.6531,0.3645,True
1503,412090,3.0087,2.6514,0.3573,False
1504,429758,3.0380,2.6550,0.3830,True
1505,447184,3.0255,2.6548,0.3707,False
1506,464287,3.0527,2.6584,0.3943,True
1507,480903,3.0399,2.6595,0.3804,False
1508,497573,3.0643,2.6620,0.4023,False
1509,500000,3.0873,2.6636,0.4238,False
1510,500000,3.1108,2.6662,0.4446,False
1511,500000,3.1319,2.6686,0.4633,False
1512,500000,3.1561,2.6710,0.4851,False
1513,500000,3.1798,2.6733,0.5066,False
1514,500000,3.1967,2.6744,0.5223,True
1515,500000,3.1202,2.6720,0.4482,True
1516,500000,3.0928,2.6712,0.4217,False
1517,500000,3.1166,2.6728,0.4438,True
1518,500000,3.0880,2.6708,0.4172,True
1519,500000,3.0758,2.6710,0.4048,False
1520,500000,3.0949,2.6721,0.4228,False
1521,500000,3.1168,2.6739,0.4430,True
1522,500000,3.0853,2.6714,0.4139,False
1523,500000,3.1060,2.6742,0.4318,False
1524,500000,3.1276,2.6761,0.4514,True
1525,500000,3.0950,2.6746,0.4204,False
1526,500000,3.1117,2.6748,0.4370,False
1527,500000,3.1319,2.6769,0.4550,False
1528,500000,3.1536,2.6791,0.4745,False
1529,500000,3.1724,2.6809,0.4914,False
1530,500000,3.1917,2.6824,0.5093,False
1531,500000,3.2089,2.6835,0.5254,False
1532,500000,3.2252,2.6850,0.5402,False
1533,500000,3.2440,2.6867,0.5572,False
1534,500000,3.2623,2.6885,0.5737,False
1535,500000,3.2765,2.6891,0.5874,False
1536,500000,3.2926,2.6915,0.6010,False
1537,500000,3.3097,2.6929,0.6168,True
1538,500000,3.1763,2.6860,0.4902,False
1539,500000,3.1928,2.6871,0.5057,False
1540,500000,3.2108,2.6885,0.5223,False
1541,500000,3.2242,2.6903,0.5339,False
1542,500000,3.2405,2.6908,0.5496,True
1543,500000,3.1561,2.6864,0.4697,False
1544,500000,3.1719,2.6880,0.4839,False
1545,500000,3.1882,2.6884,0.4998,False
1546,500000,3.2051,2.6900,0.5151,False
1547,500000,3.2229,2.6916,0.5313,True
1548,500000,3.1468,2.6855,0.4613,True
1549,500000,3.1152,2.6827,0.4325,False
1550,500000,3.1337,2.6848,0.4489,True
1551,500000,3.1022,2.6818,0.4204,True
1552,500000,3.0870,2.6791,0.4080,False
1553,500000,3.1063,2.6808,0.4254,False
1554,500000,3.1262,2.6814,0.4448,False
1555,500000,3.1441,2.6826,0.4615,False
1556,500000,3.1605,2.6840,0.4766,True
1557,500000,3.1095,2.6798,0.4297,False
1558,500000,3.1299,2.6806,0.4493,True
1559,500000,3.0977,2.6779,0.4199,False
1560,500000,3.1178,2.6792,0.4387,False
1561,500000,3.1379,2.6807,0.4571,False
1562,500000,3.1546,2.6814,0.4732,False
1563,500000,3.1727,2.6838,0.4889,True
1564,500000,3.1185,2.6799,0.4386,True
1565,500000,3.0937,2.6772,0.4166,False
1566,500000,3.1141,2.6787,0.4353,False
1567,500000,3.1323,2.6802,0.4521,False
1568,500000,3.1518,2.6812,0.4706,False
1569,500000,3.1711,2.6832,0.4879,False
1570,500000,3.1884,2.6836,0.5048,False
1571,500000,3.2086,2.6852,0.5234,False
1572,500000,3.2252,2.6867,0.5386,False
1573,500000,3.2417,2.6875,0.5542,False
1574,500000,3.2588,2.6892,0.5697,False
1575,500000,3.2744,2.6902,0.5842,False
1576,500000,3.2902,2.6920,0.5983,False
1577,500000,3.3046,2.6929,0.6118,False
1578,500000,3.3195,2.6943,0.6252,False
1579,500000,3.3316,2.6958,0.6358,False
1580,500000,3.3476,2.6961,0.6515,True
1581,500000,3.1898,2.6873,0.5024,False
1582,500000,3.2062,2.6884,0.5177,False
1583,500000,3.2225,2.6902,0.5324,False
1584,500000,3.2375,2.6912,0.5463,False
1585,500000,3.2502,2.6921,0.5581,False
1586,500000,3.2678,2.6943,0.5735,False
1587,500000,3.2783,2.6941,0.5842,False
1588,500000,3.2939,2.6955,0.5984,False
1589,500000,3.3050,2.6964,0.6085,False
1590,500000,3.3182,2.6976,0.6207,False
1591,500000,3.3299,2.6986,0.6313,True
1592,500000,3.1933,2.6917,0.5015,False
